"Computer Name","IP Address","OS","CPU","Last Report Time"
"201SURPC016","172.25.100.34","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:15:32 +0000"
"201SURPC015","172.25.100.36","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:02:51 +0000"
"201SURPC014OLDD","172.25.100.51","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:10:32 +0000"
"201SURPC009","172.25.101.168","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Fri, 01 Nov 2019 19:40:04 +0000"
"201SURPC008","172.25.100.66","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:31 +0000"
"201SURPC007","172.25.101.73","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:08:09 +0000"
"201SURPC020","172.25.101.184","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:44:16 +0000"
"201SURPC006","172.25.101.142","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:00:23 +0000"
"201SURPC004","172.25.101.190","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:53 +0000"
"201SURPC002","172.25.101.100","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:58:47 +0000"
"201SURPC001","172.25.101.125","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:14:17 +0000"
"201SURLT015","172.16.3.96","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 20:46:37 +0000"
"201SURLT013","172.16.7.125
172.25.101.135","Win7 6.1.7601","2300 MHz Core i5-5300U","Mon, 28 Oct 2019 22:27:47 +0000"
"201SURLT010","172.16.5.136
172.25.101.15","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:40:11 +0000"
"201SURLT008","172.16.4.84","Win7 6.1.7601","2300 MHz Core i5-5300U","Thu, 31 Oct 2019 02:30:31 +0000"
"201SURPC005","172.25.101.246","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:45 +0000"
"201SURLT003","172.16.4.198","Win10 10.0.17134.984 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:59:22 +0000"
"201SURPC021","172.25.100.16","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:41 +0000"
"201SURPC023","172.25.101.191","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:47:33 +0000"
"201SURPC043","172.25.101.173","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:03:24 +0000"
"201SURPC042","172.25.101.112","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:11:09 +0000"
"201SURPC041","172.25.101.155","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:12 +0000"
"201SURPC040","172.25.101.163","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Mon, 04 Nov 2019 20:09:29 +0000"
"201SURPC039","172.25.101.181","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:51:36 +0000"
"201SURPC038","172.25.101.51","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Mon, 04 Nov 2019 16:50:50 +0000"
"201SURPC037","172.25.101.50","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:40:46 +0000"
"201SURPC022","172.25.101.54","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:48 +0000"
"201SURPC036","172.25.101.176","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:41 +0000"
"201SURPC034","172.25.101.186","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:01:22 +0000"
"201SURPC031","172.25.100.23","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:10 +0000"
"201SURPC030","172.25.101.74","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:09:39 +0000"
"201SURPC028","172.25.101.133","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:07:07 +0000"
"201SURPC026","172.25.101.121","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:53 +0000"
"201SURPC025","172.25.100.20","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:11 +0000"
"201SURPC024","172.25.100.81","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:51:57 +0000"
"201SURPC035","172.25.101.187","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:56:58 +0000"
"201SURPC990","172.25.101.171","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:05:07 +0000"
"201SURLT002","172.19.173.233
192.168.0.14","Win7 6.1.7601","2500 MHz Core i5-6300U","Thu, 31 Oct 2019 00:07:57 +0000"
"1R90Z52","172.25.5.40","Win10 10.0.18362.418 (1903)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:13:35 +0000"
"112RSPPC004","10.71.144.58","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:21 +0000"
"112RSPPC003","10.71.160.29","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:02:46 +0000"
"112RSPPC002","10.71.152.133","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:54:45 +0000"
"112RSPPC001","10.71.144.22","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:53:47 +0000"
"112RSPLT001","10.0.0.127
172.19.172.244","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 02:34:24 +0000"
"112REGPC991","10.71.152.213","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:38 +0000"
"112REGPC990","10.71.152.151","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:57:27 +0000"
"112RSPPC990","10.71.144.171","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:01:52 +0000"
"112REGPC005","10.71.152.65","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:49:51 +0000"
"112REGPC003","10.71.152.188","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:07:28 +0000"
"112REGPC001","10.71.152.131","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:00:55 +0000"
"112RCVPC990","10.71.152.228","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:59:14 +0000"
"112RBLPC006","10.71.184.236","Win10 10.0.17134.829 (1803)","3300 MHz Core i5-4590","Wed, 30 Oct 2019 17:27:09 +0000"
"112RBLPC005","10.71.184.182","Win10 10.0.17134.829 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:47:53 +0000"
"112RBLPC004","10.71.184.192","Win10 10.0.17134.829 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:11:25 +0000"
"112RBLPC003","10.71.184.201","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 16:30:13 +0000"
"112REGPC004","10.71.152.164","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:07:28 +0000"
"1XBR9H2","192.168.1.92
172.19.172.73","Win10 10.0.18362.239 (1903)","2500 MHz Core i5-6300U","Mon, 28 Oct 2019 21:51:11 +0000"
"112SECLT001","10.71.152.157","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 16:04:00 +0000"
"112VAMPC001","10.71.144.63","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:23:36 +0000"
"1JCY6H2","172.19.175.55
192.168.254.28","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:41:54 +0000"
"1J58S72","172.19.175.162
10.0.0.81","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:37:24 +0000"
"1GDQQG2","10.71.8.142","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:09:38 +0000"
"1DGHMD2","192.168.242.3","Win7 6.1.7601","3500 MHz Xeon","Tue, 05 Nov 2019 17:51:21 +0000"
"1CFV8H2","172.16.4.110","Win10 10.0.17134.1009 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:26:12 +0000"
"17SD3H2","172.19.170.95
172.17.0.55","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:34:34 +0000"
"179YD72","172.26.84.162","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:59:49 +0000"
"112SECPC001","10.71.160.102","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:35:40 +0000"
"170THCPC003","10.64.56.80","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:08:45 +0000"
"170ITSPC020","10.74.217.234","Win10 10.0.17134.1009 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 17:40:17 +0000"
"1339Z52","172.19.172.137
10.228.213.220","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 17:59:35 +0000"
"12738H2","172.26.84.75","Win7 6.1.7601","2500 MHz Core i5-6300U","Wed, 23 Oct 2019 13:26:54 +0000"
"112WNDPC990","10.71.152.215","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:19:38 +0000"
"112WNDPC001","10.71.152.192","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:53:38 +0000"
"112VOLPC001","10.71.192.200","Win10 10.0.17134.590 (1803)","3300 MHz Core i5-4590","Mon, 04 Nov 2019 21:09:16 +0000"
"112VENPC001","10.71.152.142","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:01 +0000"
"170ITSPC021","10.74.217.121","Win10 10.0.17134.1009 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 15:41:55 +0000"
"201SURPC991","172.25.101.162","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:32:15 +0000"
"201SURPC992","172.25.101.180","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:32 +0000"
"202HL1PC001","172.17.73.118","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:26 +0000"
"204INTPC002","10.79.168.78","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:16:39 +0000"
"204INTPC001","10.79.168.190","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:35:53 +0000"
"204INTLT002","192.168.1.8
172.19.175.205","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Sat, 02 Nov 2019 21:38:12 +0000"
"204INTLT001","192.168.1.111
172.19.172.61","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 03:10:21 +0000"
"203NGPPC990","172.19.31.58","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 16:34:57 +0000"
"203NGPPC006","172.19.31.65","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:38:12 +0000"
"203NGPPC005","172.19.31.63","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 16:56:20 +0000"
"204INTPC003","10.79.168.189","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:36 +0000"
"203NGPPC004","172.19.31.46","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:13:55 +0000"
"203NGPPC002","172.19.31.47","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:06:28 +0000"
"203NGPLT005","172.16.1.5","Win10 10.0.17134.1 (1803)","2700 MHz Core i7-4600U","Tue, 05 Nov 2019 17:50:57 +0000"
"203NGPLT004","172.19.31.59","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 13:28:02 +0000"
"203NGPLT003","172.19.31.25","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:12:31 +0000"
"203NGPLT001","192.168.1.236
172.19.172.65","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Fri, 01 Nov 2019 20:40:20 +0000"
"202URGPC990","172.17.73.138","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:53:12 +0000"
"202URGPC004","172.17.73.145","Win10 10.0.18362.357 (1903)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:13:38 +0000"
"203NGPPC003","172.19.31.38","Win10 10.0.17134.829 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:25:21 +0000"
"202URGPC003","172.17.72.30","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:07:14 +0000"
"204INTPC004","10.79.168.73","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:13:28 +0000"
"204INTPC990","10.79.168.185","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:15:39 +0000"
"204OCRPC104","10.74.241.121","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 18:08:57 +0000"
"204OCRPC103","10.74.241.85","Win10 10.0.18362.418 (1903)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:16:43 +0000"
"204OCRPC102","10.74.241.126","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:01:46 +0000"
"204OCRPC100","10.74.240.115","Win7 6.1.7601","3400 MHz Core i5-3570","Tue, 05 Nov 2019 17:36:35 +0000"
"204OCRLT120","172.16.6.192","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Wed, 30 Oct 2019 12:12:15 +0000"
"204OCRLT119","172.16.1.78","Win7 6.1.7601","2600 MHz Core i5-4310U","Wed, 30 Oct 2019 10:21:02 +0000"
"204OCRLT118","172.16.0.227","Win7 6.1.7601","2300 MHz Core i5-5300U","Wed, 30 Oct 2019 12:09:54 +0000"
"204INTPC005","10.79.168.188","Win10 10.0.17134.590 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:00:59 +0000"
"204OCRLT117","10.74.240.126","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:51:58 +0000"
"204OCRLT115","10.74.241.122","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:11:56 +0000"
"204OCRLT107","172.16.6.187
172.20.20.31","Win7 6.1.7601","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:56:30 +0000"
"204OCRLT106","172.16.3.80","Win7 6.1.7601","2800 MHz Core i7-6600U","Tue, 05 Nov 2019 17:18:09 +0000"
"204OCRLT021","10.74.241.107","Win10 10.0.18362.357 (1903)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:12:30 +0000"
"204OCRLT004","169.254.215.134
172.25.101.46","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 17:54:38 +0000"
"204OCRLT003","172.24.118.8","Win10 10.0.17134.590 (1803)","2200 MHz Ryzen 7 PRO 2700U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 14:33:44 +0000"
"204OCRLT001","172.16.1.27","Win10 10.0.14393.2214 (1607)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 17:14:05 +0000"
"204OCRLT115NEW","172.25.5.36","Win10 10.0.18362.418 (1903)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Mon, 04 Nov 2019 17:34:16 +0000"
"202URGPC002","172.17.72.32","Win10 10.0.17134.590 (1803)","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:05:18 +0000"
"202URGLT010","172.17.73.191","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 16:37:25 +0000"
"202URGLT007","172.17.72.19","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:03:01 +0000"
"202MEDPC001","172.17.72.62","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:07:57 +0000"
"202IMCPC991","172.17.73.5","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:50:45 +0000"
"202IMCPC990","172.17.72.77","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:49:12 +0000"
"202IMCPC015","172.17.72.100","Win7 6.1.7601","3300 MHz Xeon","Tue, 05 Nov 2019 17:52:46 +0000"
"202IMCPC014NEW","172.25.4.59","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Thu, 24 Oct 2019 20:32:56 +0000"
"202IMCPC014","172.17.72.39","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:16:13 +0000"
"202IMCPC012","172.17.73.84","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:10 +0000"
"202NGPLT001","172.24.211.208","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 18:03:55 +0000"
"202IMCPC011","172.17.73.85","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:36:04 +0000"
"202IMCPC008","172.17.73.176","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 17:49:24 +0000"
"202IMCPC007","172.17.72.129","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:13:48 +0000"
"202IMCPC005","172.17.73.130","Win10 10.0.17134.1069 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:07:05 +0000"
"202IMCPC003","172.17.72.84","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:26 +0000"
"202IMCPC002","172.17.73.6","Win10 10.0.17134.829 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Mon, 28 Oct 2019 20:44:41 +0000"
"202IMCPC001","172.17.72.69","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:22 +0000"
"202HL1PC002","172.17.73.198","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:03:48 +0000"
"202IMCPC010","172.17.73.116","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:16:36 +0000"
"202NGPLT002","172.16.4.244","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Thu, 31 Oct 2019 14:02:25 +0000"
"202NGPLT007","172.16.6.129","Win7 6.1.7601","2300 MHz Core i5-5300U","Fri, 01 Nov 2019 19:20:24 +0000"
"202NGPLT009","172.16.6.251","Win10 10.0.17134.885 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:00:00 +0000"
"202THCPC007","172.17.73.93","Win7 6.1.7601","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 16:33:25 +0000"
"202THCLT001","172.16.5.110","Win10 10.0.17134.1 (1803)","2300 MHz Core i5-5300U","Mon, 28 Oct 2019 14:00:09 +0000"
"202SPEPC003","172.17.72.49","Win7 6.1.7601","3300 MHz Core i5-4590","Tue, 05 Nov 2019 17:30:56 +0000"
"202SPEPC002","172.17.73.182","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:02:51 +0000"
"202SPEPC001","172.17.73.173","Win10 10.0.17134.885 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:09:42 +0000"
"202SPELT001","172.16.7.84","Win7 6.1.7601","2700 MHz Core i5-3340M","Tue, 05 Nov 2019 17:18:24 +0000"
"202RIMAGE001","172.17.72.101","Win7 6.1.7601","3200 MHz Core i5-6500","Tue, 05 Nov 2019 18:03:28 +0000"
"202NGPPC992","172.17.73.96","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:31 +0000"
"202NGPPC991","172.17.73.184","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:51:09 +0000"
"202NGPPC990","172.17.73.71","Win10 10.0.17134.1069 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:06:56 +0000"
"202NGPPC017","172.17.73.195","Win10 10.0.17134.590 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:14:37 +0000"
"202NGPPC015","172.17.73.143","Win10 10.0.17134.885 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:57 +0000"
"202NGPPC002","172.17.73.98","Win10 10.0.17134.829 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 17:57:05 +0000"
"202NGPPC001","172.17.72.43","Win10 10.0.18362.418 (1903)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:04:07 +0000"
"202NGPLT019","192.168.1.74
172.19.173.164","Win10 10.0.18362.357 (1903)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:16:24 +0000"
"202NGPLT018","172.16.3.205","Win10 10.0.17134.590 (1803)","2300 MHz Core i5-5300U","Tue, 05 Nov 2019 16:08:36 +0000"
"202NGPLT015","192.168.254.72
172.19.173.38","Win10 10.0.17134.590 (1803)","1900 MHz Core i5-8350U","Mon, 04 Nov 2019 00:51:14 +0000"
"111CARPC002","172.26.39.97","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:55:27 +0000"
"VMTOCWORKSTA4","172.16.72.214","Win7 6.1.7601","2600 MHz Xeon","Tue, 05 Nov 2019 18:11:22 +0000"
"111BPHPC990","172.26.179.112","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 17:52:22 +0000"
"111BPHPC010","172.26.179.136","Win10 10.0.17134.590 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:06:24 +0000"
"105STSPC019","172.20.26.72","Win7 6.1.7601","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 18:11:30 +0000"
"105STSPC015","172.20.26.78","Win10 10.0.17134.885 (1803)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:11:10 +0000"
"105STSPC003","172.20.26.17","Win10 10.0.17134.984 (1803)","3300 MHz Core i5-4590","Tue, 05 Nov 2019 18:02:11 +0000"
"105STSLT009","172.20.26.21","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:07:56 +0000"
"105STSLT007","169.254.134.229
172.20.26.64","Win10 10.0.17134.1 (1803)","1900 MHz Core i5-8350U","Tue, 05 Nov 2019 17:59:17 +0000"
"105STSLT006","172.16.5.176","Win7 6.1.7601","2300 MHz Core i5-5300U","Tue, 29 Oct 2019 22:56:12 +0000"
"105STSLT004N","172.16.0.13","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 29 Oct 2019 16:39:59 +0000"
"105STSPC021","172.20.26.71","Win10 10.0.17134.1 (1803)","2900 MHz Core i5-4570S","Tue, 05 Nov 2019 15:35:28 +0000"
"105STSLT001","10.33.39.46
172.19.172.31","Win10 10.0.17134.1 (1803)","2500 MHz Core i5-6300U","Tue, 05 Nov 2019 16:55:41 +0000"
"105SJNPC991","172.20.22.88","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:01:41 +0000"
"105SJNPC990","172.20.22.59","Win10 10.0.18362.418 (1903)","3200 MHz Ryzen 5 PRO 2400GE w/ Radeon Vega Graphics ","Tue, 05 Nov 2019 18:12:16 +0000"
"105SJNPC005","172.20.22.8","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:05:59 +0000"
"105SJNPC004","172.20.22.53","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:15:59 +0000"
"105SJNPC003","172.20.22.11","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:12:58 +0000"
"105SJNPC002","172.20.22.49","Win10 10.0.17134.984 (1803)","3000 MHz Core i5-4590S","Tue, 05 Nov 2019 18:03:08 +0000"
"105SJNLT001","172.16.7.65","Win10 10.0.17134.590 (1803)","2000 MHz Ryzen 5 PRO 2500U w/ Radeon Vega Mobile Gfx","Tue, 05 Nov 2019 18:13:26 +0000"
"105STSLP004","172.16.3.40","Win7 6.1.7601","2500 MHz Core i5-6300U","Thu, 24 Oct 2019 18:17:51 +0000"
